ParentLocation,Location,Year,Sex,Cause,CauseCode,Average Estimated Number of Deaths,Lower Estimated Number of Death,Higher Estimated Number of Death,Date,Time
South-East Asia,Bangladesh,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,14215.0,10651.0,17071.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,1519.0,1276.0,1741.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Female,Ischaemic heart disease,ENVCAUSE113,16381.0,13277.0,20216.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Male,Stroke,ENVCAUSE114,19766.0,11958.0,31105.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,20302.0,12968.0,32960.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Male,Ischaemic heart disease,ENVCAUSE113,20456.0,16181.0,25508.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Female,Stroke,ENVCAUSE114,20576.0,12861.0,31365.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,36838.0,29445.0,45741.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,3989.0,3217.0,4712.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Both sexes,Stroke,ENVCAUSE114,40342.0,24856.0,62278.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,5508.0,4491.0,6451.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Female,Lower respiratory infections,ENVCAUSE039,7053.0,5330.0,8455.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Male,Lower respiratory infections,ENVCAUSE039,7163.0,5324.0,8616.0,25/08/2022,16:00:00
South-East Asia,Bangladesh,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,8350.0,5536.0,13270.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Eastern Mediterranean,Bahrain,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Bahamas,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Male,Ischaemic heart disease,ENVCAUSE113,1025.0,472.1,1590.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Female,Ischaemic heart disease,ENVCAUSE113,1195.0,561.5,1834.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,134.6,69.5,197.4,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,138.4,54.1,256.8,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,161.1,76.3,232.2,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Both sexes,Stroke,ENVCAUSE114,1636.0,574.5,3053.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,202.6,71.8,385.7,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,2221.0,1029.0,3426.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,341.1,126.4,646.1,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,439.7,214.3,674.6,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,574.3,284.1,872.3,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Male,Stroke,ENVCAUSE114,646.4,225.8,1206.0,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Male,Lower respiratory infections,ENVCAUSE039,80.1,37.2,116.4,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Female,Lower respiratory infections,ENVCAUSE039,81.0,38.7,115.9,25/08/2022,16:00:00
Europe,Bosnia and Herzegovina,2019,Female,Stroke,ENVCAUSE114,989.8,349.5,1836.0,25/08/2022,16:00:00
Europe,Belarus,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,12.6,0.0,72.2,25/08/2022,16:00:00
Europe,Belarus,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,13.2,0.0,73.6,25/08/2022,16:00:00
Europe,Belarus,2019,Male,Ischaemic heart disease,ENVCAUSE113,153.4,0.0,835.6,25/08/2022,16:00:00
Europe,Belarus,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,19.6,0.0,103.2,25/08/2022,16:00:00
Europe,Belarus,2019,Female,Ischaemic heart disease,ENVCAUSE113,200.9,0.0,1108.0,25/08/2022,16:00:00
Europe,Belarus,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,21.6,0.0,123.1,25/08/2022,16:00:00
Europe,Belarus,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,23.3,0.0,122.7,25/08/2022,16:00:00
Europe,Belarus,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,3.8,0.0,19.7,25/08/2022,16:00:00
Europe,Belarus,2019,Male,Stroke,ENVCAUSE114,34.8,0.0,211.3,25/08/2022,16:00:00
Europe,Belarus,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,354.2,0.0,1945.0,25/08/2022,16:00:00
Europe,Belarus,2019,Female,Lower respiratory infections,ENVCAUSE039,5.5,0.0,30.7,25/08/2022,16:00:00
Europe,Belarus,2019,Female,Stroke,ENVCAUSE114,57.6,0.0,345.7,25/08/2022,16:00:00
Europe,Belarus,2019,Male,Lower respiratory infections,ENVCAUSE039,7.7,0.0,42.9,25/08/2022,16:00:00
Europe,Belarus,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,9.0,0.0,51.5,25/08/2022,16:00:00
Europe,Belarus,2019,Both sexes,Stroke,ENVCAUSE114,92.4,0.0,556.7,25/08/2022,16:00:00
Americas,Belize,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,1.2,0.6,2.0,25/08/2022,16:00:00
Americas,Belize,2019,Both sexes,Stroke,ENVCAUSE114,11.1,3.6,24.3,25/08/2022,16:00:00
Americas,Belize,2019,Male,Ischaemic heart disease,ENVCAUSE113,11.3,4.5,19.8,25/08/2022,16:00:00
Americas,Belize,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,17.1,6.9,28.2,25/08/2022,16:00:00
Americas,Belize,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,19.5,7.7,34.0,25/08/2022,16:00:00
Americas,Belize,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,2.1,0.7,5.0,25/08/2022,16:00:00
Americas,Belize,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,3.0,1.3,5.0,25/08/2022,16:00:00
Americas,Belize,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,4.2,1.8,7.0,25/08/2022,16:00:00
Americas,Belize,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,4.4,1.5,10.7,25/08/2022,16:00:00
Americas,Belize,2019,Female,Stroke,ENVCAUSE114,5.2,1.7,11.4,25/08/2022,16:00:00
Americas,Belize,2019,Male,Stroke,ENVCAUSE114,5.9,1.8,12.9,25/08/2022,16:00:00
Americas,Belize,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,6.5,2.3,15.6,25/08/2022,16:00:00
Americas,Belize,2019,Female,Lower respiratory infections,ENVCAUSE039,7.7,3.2,12.7,25/08/2022,16:00:00
Americas,Belize,2019,Female,Ischaemic heart disease,ENVCAUSE113,8.2,3.3,14.2,25/08/2022,16:00:00
Americas,Belize,2019,Male,Lower respiratory infections,ENVCAUSE039,9.4,3.8,15.7,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,103.9,56.3,165.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Both sexes,Lower respiratory infections,ENVCAUSE039,1172.0,612.8,1853.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,203.1,77.6,482.5,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Male,Stroke,ENVCAUSE114,211.2,86.2,444.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,252.5,103.2,613.7,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Female,Stroke,ENVCAUSE114,300.6,125.0,622.5,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,41.1,22.8,63.7,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Male,Ischaemic heart disease,ENVCAUSE113,435.1,233.3,688.5,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,455.7,180.4,1101.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Female,Ischaemic heart disease,ENVCAUSE113,480.2,259.8,751.3,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Male,Lower respiratory infections,ENVCAUSE039,506.5,267.3,806.3,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Both sexes,Stroke,ENVCAUSE114,511.8,213.4,1062.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,62.8,33.7,100.6,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Female,Lower respiratory infections,ENVCAUSE039,665.9,348.8,1048.0,25/08/2022,16:00:00
Americas,Bolivia (Plurinational State of),2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,915.3,493.5,1438.0,25/08/2022,16:00:00
Americas,Brazil,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,1288.0,115.3,3709.0,25/08/2022,16:00:00
Americas,Brazil,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,1320.0,121.2,3788.0,25/08/2022,16:00:00
Americas,Brazil,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,1339.0,157.2,3554.0,25/08/2022,16:00:00
Americas,Brazil,2019,Male,Stroke,ENVCAUSE114,1457.0,125.6,4992.0,25/08/2022,16:00:00
Americas,Brazil,2019,Female,Stroke,ENVCAUSE114,1638.0,141.9,5401.0,25/08/2022,16:00:00
Americas,Brazil,2019,Female,Ischaemic heart disease,ENVCAUSE113,2197.0,264.1,5799.0,25/08/2022,16:00:00
Americas,Brazil,2019,Male,Lower respiratory infections,ENVCAUSE039,2393.0,261.1,6262.0,25/08/2022,16:00:00
Americas,Brazil,2019,Male,Ischaemic heart disease,ENVCAUSE113,2584.0,311.1,6746.0,25/08/2022,16:00:00
Americas,Brazil,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,2608.0,236.4,7550.0,25/08/2022,16:00:00
Americas,Brazil,2019,Female,Lower respiratory infections,ENVCAUSE039,2746.0,309.8,7086.0,25/08/2022,16:00:00
Americas,Brazil,2019,Both sexes,Stroke,ENVCAUSE114,3095.0,267.4,10368.0,25/08/2022,16:00:00
Americas,Brazil,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,4781.0,575.1,12588.0,25/08/2022,16:00:00
Americas,Brazil,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,5138.0,569.8,13466.0,25/08/2022,16:00:00
Americas,Brazil,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,650.5,77.5,1712.0,25/08/2022,16:00:00
Americas,Brazil,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,688.8,79.8,1839.0,25/08/2022,16:00:00
Americas,Barbados,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Barbados,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Both sexes,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Female,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Female,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Female,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Male,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Male,Ischaemic heart disease,ENVCAUSE113,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Male,Stroke,ENVCAUSE114,0.0,0.0,0.0,25/08/2022,16:00:00
Western Pacific,Brunei Darussalam,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,0.0,0.0,0.0,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,101.6,15.3,257.4,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Female,Lower respiratory infections,ENVCAUSE039,17.5,3.2,33.0,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Male,Lower respiratory infections,ENVCAUSE039,19.1,3.3,36.3,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Female,Stroke,ENVCAUSE114,19.1,2.6,47.8,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Male,Stroke,ENVCAUSE114,21.5,2.9,55.5,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,4.0,0.6,7.9,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Female,Ischaemic heart disease,ENVCAUSE113,35.4,5.1,72.9,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,36.5,6.5,69.3,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,4.9,0.8,9.3,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Both sexes,Stroke,ENVCAUSE114,40.7,5.5,102.9,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,49.1,7.1,125.8,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,52.5,8.2,132.6,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Male,Ischaemic heart disease,ENVCAUSE113,54.6,7.7,113.7,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,8.8,1.4,17.3,25/08/2022,16:00:00
South-East Asia,Bhutan,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,90.1,12.8,186.5,25/08/2022,16:00:00
Africa,Botswana,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,11.0,6.9,15.0,25/08/2022,16:00:00
Africa,Botswana,2019,Male,Stroke,ENVCAUSE114,122.3,57.7,220.4,25/08/2022,16:00:00
Africa,Botswana,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,13.6,8.6,18.3,25/08/2022,16:00:00
Africa,Botswana,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,141.9,72.3,287.6,25/08/2022,16:00:00
Africa,Botswana,2019,Female,Ischaemic heart disease,ENVCAUSE113,159.7,98.0,234.2,25/08/2022,16:00:00
Africa,Botswana,2019,Female,Stroke,ENVCAUSE114,162.0,78.5,282.4,25/08/2022,16:00:00
Africa,Botswana,2019,Male,Ischaemic heart disease,ENVCAUSE113,171.9,103.6,254.2,25/08/2022,16:00:00
Africa,Botswana,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,2.5,1.7,3.3,25/08/2022,16:00:00
Africa,Botswana,2019,Female,Lower respiratory infections,ENVCAUSE039,237.8,139.8,326.6,25/08/2022,16:00:00
Africa,Botswana,2019,Male,Lower respiratory infections,ENVCAUSE039,282.3,161.7,394.2,25/08/2022,16:00:00
Africa,Botswana,2019,Both sexes,Stroke,ENVCAUSE114,284.3,136.7,503.4,25/08/2022,16:00:00
Africa,Botswana,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,331.6,200.7,488.1,25/08/2022,16:00:00
Africa,Botswana,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,520.1,302.7,718.0,25/08/2022,16:00:00
Africa,Botswana,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,56.9,30.3,113.0,25/08/2022,16:00:00
Africa,Botswana,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,85.0,42.0,174.9,25/08/2022,16:00:00
Africa,Central African Republic,2019,Female,"Trachea, bronchus, lung cancers",ENVCAUSE068,11.7,10.1,12.9,25/08/2022,16:00:00
Africa,Central African Republic,2019,Female,Lower respiratory infections,ENVCAUSE039,1131.0,906.7,1292.0,25/08/2022,16:00:00
Africa,Central African Republic,2019,Both sexes,Ischaemic heart disease,ENVCAUSE113,1184.0,973.7,1423.0,25/08/2022,16:00:00
Africa,Central African Republic,2019,Both sexes,Stroke,ENVCAUSE114,1188.0,765.9,1758.0,25/08/2022,16:00:00
Africa,Central African Republic,2019,Male,"Trachea, bronchus, lung cancers",ENVCAUSE068,14.2,11.9,16.2,25/08/2022,16:00:00
Africa,Central African Republic,2019,Male,Lower respiratory infections,ENVCAUSE039,1534.0,1220.0,1766.0,25/08/2022,16:00:00
Africa,Central African Republic,2019,Female,Chronic obstructive pulmonary disease,ENVCAUSE118,233.6,167.9,342.6,25/08/2022,16:00:00
Africa,Central African Republic,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,25.9,22.0,29.1,25/08/2022,16:00:00
Africa,Central African Republic,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,2665.0,2126.0,3057.0,25/08/2022,16:00:00
Africa,Central African Republic,2019,Male,Chronic obstructive pulmonary disease,ENVCAUSE118,268.2,180.8,411.9,25/08/2022,16:00:00
Africa,Central African Republic,2019,Both sexes,Chronic obstructive pulmonary disease,ENVCAUSE118,501.8,348.7,757.4,25/08/2022,16:00:00
Africa,Central African Republic,2019,Male,Stroke,ENVCAUSE114,569.4,360.9,856.6,25/08/2022,16:00:00
Africa,Central African Republic,2019,Female,Ischaemic heart disease,ENVCAUSE113,584.5,485.3,699.4,25/08/2022,16:00:00
Africa,Central African Republic,2019,Male,Ischaemic heart disease,ENVCAUSE113,599.6,488.5,724.2,25/08/2022,16:00:00
Africa,Central African Republic,2019,Female,Stroke,ENVCAUSE114,618.2,404.7,900.2,25/08/2022,16:00:00
Americas,Canada,2019,Both sexes,Lower respiratory infections,ENVCAUSE039,0.0,0.0,0.0,25/08/2022,16:00:00
Americas,Canada,2019,Both sexes,"Trachea, bronchus, lung cancers",ENVCAUSE068,0.0,0.0,0.0,25/08/2022,16:00:00
